epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
114,3745.4,1.06699,0.60391,0.89508,0.64976,0.51529,0.54818,0.33773,1.23664,0.85592,0.96486,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
115,3869.32,1.06927,0.60614,0.89689,0.64671,0.51724,0.54806,0.33779,1.23728,0.8572,0.96494,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
116,3993.64,1.06843,0.6024,0.89609,0.63758,0.52057,0.54753,0.33759,1.23739,0.85796,0.96496,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
117,4117.49,1.06258,0.59896,0.895,0.64124,0.51954,0.54765,0.33775,1.23794,0.85868,0.96507,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
118,4241.44,1.06807,0.60129,0.89555,0.63701,0.52027,0.54731,0.33723,1.23833,0.85978,0.96523,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
119,4365.33,1.05937,0.59449,0.89474,0.63736,0.51983,0.5472,0.33715,1.23901,0.86005,0.96538,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
120,4490.43,1.05746,0.5958,0.89398,0.64051,0.51907,0.54781,0.33723,1.23915,0.86076,0.96555,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
121,4616.17,1.0607,0.59528,0.89389,0.63839,0.51947,0.54769,0.33748,1.23977,0.86082,0.96559,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
122,4741.66,1.05294,0.59213,0.89285,0.63482,0.52252,0.54769,0.3374,1.23981,0.86082,0.96564,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
123,4865.89,1.05627,0.59208,0.89262,0.63534,0.51965,0.54703,0.33732,1.24035,0.86152,0.96578,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
124,4990.03,1.05204,0.58844,0.89261,0.63963,0.51772,0.54645,0.33702,1.24058,0.86206,0.96593,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
